Name,x,y
S. H. Davis,-3.8248847,-27.348997
Archer,-23.41264,-15.000473
Charles Miner,11.808351,-3.3405063
J. Davis,20.5804,-35.170586
Joseph Roxbury,-5.2941194,-24.800953
Henry C. Turner,-46.525097,66.35663
Francis Datcher,-44.576775,58.288437
Henry M. Merriman,-44.56209,24.740034
A. C. Luca,-16.26281,20.16929
George B. Moulton,-40.419853,-27.585457
Charles Pierce,-51.571423,29.72153
D. C. -- William Jackson,-47.95622,29.637754
John B. Clarke,-14.569438,24.311981
Charles Z. Lincoln,-24.037872,-1.060635
Junius Of Lord Granville,-8.457147,-4.277329
James Foster,-54.033405,25.508333
Hannibal,58.10267,-46.29635
G. W. Money,58.272488,51.208874
M. W. Lawson,53.758923,55.212173
M. S. Haynes,5.3262916,81.26515
F. Henry,9.656979,83.06124
Wilfulness,6.285731,-2.7914054
F. Jackson,-47.82229,-28.951252
Socrates,37.885983,-17.915037
Guy Brinton,23.396938,7.046394
Louis Wagner,24.949026,8.435952
Aaron Willoon,-38.225704,28.524591
Abraham Lewis,-65.72666,28.114439
B. Jenifer,26.341671,-5.206433
H. W. Ward,54.059624,-50.227615
Mathews,-5.927256,-3.4214997
Wm. J. Hodges,-3.6534312,-1.934716
Booker,-2.9612064,-69.089714
J. Poindexter,-6.302394,-63.723625
James Hubbard,2.1297503,78.16929
S. M. Tod,28.518211,-8.622261
E. E. Parker,-15.465827,76.343376
D. S. Bruce,12.061126,-59.964767
A. Stewart,-44.430256,-29.831802
George Reily,-43.42982,-0.7185547
Richard D. Johnson,-54.718815,26.055344
Joseph E. Gardner,-21.36818,44.441742
Edward Thomason,-17.884497,46.92074
John Dowers,-58.684166,27.774734
Philip Roderic,-18.232609,46.231655
James C. Mccrumbell,-13.423057,-45.45682
G. T. Downing,-20.47975,-47.671257
W. Gibbs,57.367588,-49.76606
Toussaint,63.077736,-46.050552
Thomas S. Chester,0.5711908,-5.322545
Uncle Tom,-1.8823843,-4.887204
Michael Boyer,-43.492035,59.453213
Samuel Nicholas,-49.21484,64.746216
William T. Cato,-76.7724,-1.6725317
James Pennington,-67.17787,28.509726
D. Roberts,-1.4666572,-71.6839
J. E. Hugard,93.82149,22.87104
Frank Hatfield,2.1722043,78.62181
William H,-53.00307,-2.6344903
N. D. Thompson,5.675198,-3.8045826
Durkee,19.428041,-37.078487
G.M. Arnold,22.88019,7.863076
Harriet Beecher,17.625984,-38.225918
Wyman,27.45119,-3.8773584
Hatton,-17.340233,73.87417
Almond Goff,37.70846,-19.00819
W. H.Burnham,2.7054725,-62.82098
Nero,2.1691487,-64.22945
Richard Jones,5.018961,49.380604
John Alexander,5.1450257,49.502117
Adger,-0.8190849,46.534966
George Day,6.860705,-40.235287
C. Caldwell,-46.095966,60.457405
Lucien Green,64.73789,15.413851
M. Goodloe,62.713577,-36.547615
D. Williams,2.1149356,46.461918
B. J. Smith,19.701677,-37.69846
Xxiii,18.52035,-37.142002
Robert Auston,82.45937,-3.63206
H. Ringgold,7.4410906,1.6485565
Benjamin Paschall,-39.92988,30.426966
Wm. Marten,-17.268057,45.422592
Wayman,16.257599,-2.9992304
William N. Bedford,-16.15046,73.78105
T. Bushrod,56.826496,-7.6035886
Wesley Terry,89.62745,-3.7691526
Lewis G. Wells,-50.546234,29.30508
Wm. Miller,-49.09263,28.277142
David J. Peck,-15.876327,49.29355
Ensign Minty,-19.96215,-49.744335
R.P.G. Wright,-53.373222,-27.45509
James King Of Wm.,7.7031755,79.71409
A. Outley,-7.111644,-27.167675
D. Brown,5.67995,77.931885
John Morgan,57.073017,-8.2899
J. J. Fitzgerald,57.0139,-8.148484
W. T. Boyd,58.414288,-8.842241
J. H. Bundy,58.106888,-8.078083
Blanks,56.826336,-7.5676174
N. Harris,3.6977613,27.322647
William H. Thomas,18.303402,86.32292
Jeffreys,-15.334579,75.16944
J. G. Barbadoes,-53.953156,24.744993
Amos Johnson,-15.148973,77.47275
A. L. Jackson,-14.710808,73.55241
Horace B. Smith,-15.464771,-50.18929
H. A. Chandler,23.334505,-91.71585
A. Flinn,7.10448,-59.187084
George R. Symes,2.2219899,79.70631
Helena,49.02824,-49.60866
James Fields,-43.52927,25.378637
M. Morris,79.354126,-3.4982948
Jeremiah Rogers,23.272543,-90.85936
E.D. Basset,-37.88202,-70.10411
J. Biglow,89.037766,-5.1254277
Hartranft,19.34345,-4.3590946
John F. Hartranft,22.152641,-4.352757
James Wilt,22.099335,-4.274011
Buckalew,18.06431,-4.166528
James B. Jenkins,-17.500603,76.59151
Schiller,-15.466515,78.63081
William J. Davis,19.567114,-33.883038
Snodgrass,17.945456,-37.44887
W. H. Yates,-16.082478,79.279625
M. Sumner,-47.378113,-2.7723892
Hereupon,-18.54806,-3.5993493
K. Miller,59.519154,48.65503
Wilham H. Woods,4.1050696,4.8514314
Leonard A. Grimes,6.657193,5.065273
L.D. Beckett,-29.180471,-21.519922
D. Fortin,13.938766,-3.3099525
E.F.B. Mundrucu,-1.4107276,-5.407386
Perry F. Adams,6.252759,4.1787777
H. B. Stowe,19.263998,-38.847755
J.P. Campbell,41.338825,24.6659
G. Brackston,42.683956,26.140745
L. Magee,19.235464,-31.597986
C. Mcgayner,-51.2718,-28.922232
J.Mccune Smith,-48.269527,-0.85516745
James M ` C. Crummill,-50.175407,66.8274
J. B. Bell,57.72415,52.433064
G. Adams,1.6374047,-71.57021
El Dorado,18.883278,87.50448
T. H. Ringgold,5.833794,3.5381365
Blunt,9.589951,15.534426
Thomas Jackson,-26.987873,-21.03192
Peter Hornbeck,-30.98294,-23.565804
Cune Smith,-47.938007,-5.143624
T. Van Rensselaer,-42.133354,-3.1638634
W.P. Mcintyre,6.116924,-2.4301155
James William Charles Pennington,8.9162445,-0.9919964
W. Rich,-25.243362,0.15862127
Morton,-52.605972,-2.6485047
Lewis Isbell,22.688015,-36.76615
Daniel Seals,7.9096856,77.782135
Huntingdon,6.3207254,49.04961
M. J. Hopkins,0.9977677,-63.254704
J. Mccarter Simpson,3.084885,-61.966576
M. S. Jackson,25.645681,-92.06625
J. A. Montford,63.70722,15.390281
Eleazer Seymour,22.568401,25.303759
Lemoyne,23.041847,24.812487
James Mccrummel,-19.425158,44.609684
A. E. Church,-12.968288,71.43608
Timothy Dwight,-20.782173,17.76429
J. Siggs,23.885197,-94.21914
Anna Dickinsons,-45.71579,-72.85975
Thomas J. Bowers,-41.899685,-66.69575
W. A. Henderson,57.854782,-51.22844
J. Dickson,25.441238,-90.50896
John T. Carter,23.966412,-93.10068
William Grey,-41.566418,-69.53757
J. W. Stephenson,22.325891,45.573788
J.N. Still,-20.766674,-3.4395308
Benjamin Cutter,-42.716522,-3.6976264
Richards,-42.288216,-69.798515
Alfred M. Green,-39.434616,-62.96148
James C. Cowes,-58.466293,28.434008
Joseph Bantem,27.06077,-4.04475
Charles O. Fisher,27.535583,-3.2833652
George Mcmullen,-2.6440268,11.085648
J. Woodlin,-2.1687808,11.64246
J. S. Rock,-71.52156,-1.7458197
L. Cox,-44.37733,25.573553
Arthur,19.531824,-34.82312
George Amos,-44.56705,60.29791
Alexander Lane,27.96825,-8.842876
R. J. Moor,28.910349,-8.388428
J. H. Carter,27.494001,-9.395758
C.P. Hicks,28.891153,-8.543956
J. R. Bryant,28.611662,-8.639079
B. E. Heathcock,10.506422,-58.82515
Lorenzo Dow Taylor,11.468252,-58.814
H. G. Piere,-9.323964,-26.155092
James P. Jackson,-8.609521,-26.852715
Bleby,-2.227473,-6.3337283
William D. Jenkins,-45.451424,28.141396
Brackenridge,-59.583435,28.130947
Richard C. Johnson,-49.47853,30.194532
Manfield,-21.847712,-2.2432146
T. J. Baskerville,4.040567,26.826557
John D. Closson,-38.554947,26.843462
Wm. Mcintyre,-21.390968,-3.1763544
Edward Whalley,-18.02544,-3.6607628
John H. Morris,3.4793966,76.22914
S. T. Gray,-13.95334,25.821062
H. A. Burton,-1.4605327,11.365539
Benjamin Shortis,23.99167,44.10199
J. W. Duffins '' Cor,0.5727526,1.0229101
Saml Smith,-47.390667,-1.560557
Abraham Caldwell,-52.21804,-3.592293
C. Edward Seth,-20.272858,-3.5352616
Joseph,12.4477825,-59.945976
H. C. Smith,-16.264133,-49.320316
L. Jinnings,-55.16233,25.298256
H.H. Bruce,-37.00129,-69.09021
Serrington,-27.36753,-18.788877
N. Hardy,-26.940287,-20.489555
John Spence,-51.662876,-3.7536674
W. C. Gardner,-18.5515,-3.444413
E. Edward Seth,-22.57733,-3.2685864
G. F. Iverson,-4.2870517,-3.1572065
Robert Duaney,-48.462708,-4.259923
John B. Sammons,-40.812016,29.665543
John Barclay,-57.58652,28.569319
J.W. Walker,23.98899,7.88115
G. Maner,23.377647,5.5848427
J.W. Logueon,22.80504,7.3538775
Wm. W. Mathews,0.072826095,2.3732798
Abraham Murray,-46.718414,65.46869
Marr,4.749903,3.3258927
C. W. Gardner,-51.35239,29.04566
C. W. Gardiner,-48.22809,54.702934
Hayes,28.435114,-9.214611
Benjamin Barney,9.662562,16.273733
Israel Lewis,-44.89283,24.294165
Jeremiah Powers,0.11709399,-1.9713154
W. B. Powell,1.1814128,1.1080465
Moulton,10.255262,-1.8853089
Nathan Sandford,-15.84612,-47.610035
J. P. Sampson,-38.009567,-71.65231
M.D. George B. Vashon,-43.30559,-73.16145
Turner,-46.23565,-70.45755
Samuel Golden,-73.84818,-2.4464211
R. H. Cain,18.622313,-34.779648
Job Vinient,18.281275,-36.734085
A.H. Richardson,19.378374,-33.88717
James Mccrummell,-18.18049,45.394
James Popel,-20.283855,44.408413
Samuel J. May,21.382437,24.748657
Silas Cornell,22.138512,26.362198
John H. Walker,27.274273,-3.8131356
Charles Dobson,26.876667,-4.1767483
William Perkins,27.505003,-4.641603
Thomas Buller,27.246014,-4.5862455
Allen Lockerman,27.108732,-4.090669
Josiah Hughes,26.016582,-5.1478157
Small,-17.448174,78.00866
Daniel J. Ross,26.95716,-5.8699827
Nicholas Penn,27.39456,-3.4638758
Joseph Lusher,82.09821,-3.510444
Burgess,12.33443,-4.415114
Leonard A. Williams,-19.000246,46.172634
C. Augustus,-63.24018,28.02761
Jane R. Fortie,14.805273,82.26251
Robinson Alexander,45.92727,2.5783613
Sayres,8.217247,-40.285297
Lloyd Hasper,-20.102108,-3.048477
Whitefield,14.800918,-3.9354887
A.N. Freeman,26.813894,-6.997958
C. L. Holmes,94.50935,21.764593
Darius Roberts,-4.7702637,-63.184254
Othello P. Hoyt,37.941803,-16.829552
J. Brooks,36.68881,-19.922953
John Riggs,40.199585,-19.985909
Elisha Weaver,-34.229168,-70.088554
Harlan,62.526993,-34.946537
John Carl,2.1600223,48.25429
Bowen,-2.5949702,-1.9788992
Caroline,27.193855,-4.829796
Robert Butler,-40.321877,-28.009306
R. B. Johns,23.31592,46.298847
Robert Cox,24.464386,44.861584
Morrill,-16.9043,-46.197575
F. Wilson,2.34292,-69.380035
Benford,7.7610097,-57.76302
P. Duplex,-13.21833,71.570305
N. Hill,26.705723,-92.04122
John Hill,25.967424,-91.725075
H. Vinson,93.17075,21.341846
William Pettingill,18.22105,6.2038145
Colvin,18.165543,6.1703434
A. J. Colvin,17.936592,4.5495944
Hoy,18.127155,6.443989
T. J. Goode,-2.6467357,-69.56509
Haman,1.5214611,-62.3819
Caligula,-1.8818121,-62.815865
Richard Wilson,-46.952038,65.20177
John Wandall,-5.553319,-27.010572
W. P. Mcintire,-7.6803465,-23.603178
J. C. Grant,45.931965,2.546708
Thomas M. Kinnard,47.94404,3.0043943
Joseph Murry,-16.861301,49.217857
George Moore,4.6630073,23.992592
A. Barrett,-3.3986735,-62.709152
G. Johnson,8.933825,-58.361584
F. Davis,-44.512165,57.717167
John Tate,-39.142735,-27.949692
Charles Vosburg,21.303123,-4.273522
D. W. Ruggles,13.718592,86.5656
William Van Alstyne,-46.838356,-28.13342
W. P. Johnson,-56.300003,-29.245401
B. Johns,23.001286,44.39887
Kansas-Nebraska Bill,-3.4842541,-62.802464
S. P. Scurry,-4.069498,-63.206154
Joseph Smallwood,-3.9361484,78.32929
Vaniel,-10.063456,79.264336
Charles T. Torrey,22.60554,26.515759
Wm. Crocker,7.6429286,-3.0200748
R. G. Hurd,49.16023,56.89762
A. B. Platt,1.7484769,0.9594705
H.W. Johnson,-44.03153,-73.220085
W. H. Fuller,11.417552,-60.63707
Isaac Holler,48.929047,3.981393
John Lawrence,46.74074,3.9450717
M. H. Delany,46.65356,3.6842
Wm. H. Wilson,-17.335152,47.521366
Henry Calvin,40.53062,-20.366884
C. Montgomery,93.89005,22.226362
Richard Livingston,-25.581236,-18.42873
Peter P. Feler,-30.709198,-22.077747
William Beggett,-24.735115,-16.72645
Burrus,64.56307,-45.65614
Alexander Proudfit,-22.854193,-1.76131
George W. Francis Of Bridgepport,-18.959639,19.588037
P. M.,6.9925675,-39.158203
Josiah Conville,6.756015,-41.866882
Thomas Brown,0.5970546,-70.85938
Henry Scroff,19.990538,-4.457041
N. Polk,-6.567648,-26.731888
S. J. Hollensworth,23.398544,-5.976799
J. M. Gregory,20.417604,-4.6636887
G. W. Le Vere,62.701862,-37.07055
H. A. Thompson,-16.81941,23.178204
John Henry,19.436539,-4.282241
Eliphalet Whittlesey,19.579079,-15.465489
J. C. Holly,-0.1726397,1.4111995
L. Kelly,-14.296187,-46.386574
T. N. Stewart,4.1326184,-62.230495
Joshua Woodlin,-1.8253672,11.430793
Alexander Bowman,6.90954,-39.243202
Joseph St. Clair,-19.913261,46.227863
Lambert,36.681496,-17.813047
S. T. Wells,94.175156,21.266167
Mcilvain,-24.917986,-0.5493171
L. Woodson,-17.890526,-49.8738
C. F. Selden,-23.952541,-15.938141
Thomas Cole,24.17331,-89.11791
M.W. Gibbs,-20.886564,44.92176
Lucifer,8.025378,-58.09178
Cathcart,-18.820377,-51.9494
Driver,-16.736654,-45.818504
James G. Wilson,8.942661,2.2976663
Wilmot,7.4902573,79.14775
E. Glover,13.269134,-3.9090972
William Henry,11.146389,-60.130157
Jos. Warren,-46.183025,67.474
William J. Watkins,-73.754105,-6.451259
W. Watson,-7.713788,-27.50465
Lewis Hyden,6.107334,4.217879
Hamilton Campbell,-0.18367966,-62.144962
A. Sisco,14.349326,80.244354
James West,-37.676426,28.627665
George L. Brown,-38.567406,29.300087
John Caunel,47.178474,3.075302
James M. Oliver,-11.877035,70.43627
W. R. Wilson,36.925945,-19.089571
T. H. Cooper,24.35881,46.046383
J. W. Adams,-44.808514,64.45235
J. Ware,-20.869198,45.301495
Robert Vanvanken,47.87542,3.442209
Bradford,3.911464,49.69637
E. D. Bassett,11.595798,-3.1026075
James Ryan,67.368484,17.227089
Samuel R Ward,41.849792,27.909523
Shadrack Howard,-7.9087567,78.31709
J. Jones,7.923826,-40.397278
Charles Wyman,26.910976,-4.7457323
Cornelius Campbell,26.672327,-5.3488994
J. J. Bias,-49.948147,62.008274
James Sommerset,-22.152931,-3.1241941
Jared Grey,-42.79788,28.67447
T. Johnson,-23.250574,-2.4086707
Jos. Adams,-41.367363,29.58279
Wm. Edwards,37.084587,4.070924
Wm. Berry,3.5500917,-3.5397441
J.P. Prichard,37.686855,3.4498417
I.N. Triplett,37.427265,4.2286177
Noah Tutt,37.33053,4.4501047
Mr. W. H. Burnham,-1.4576331,-71.75675
Phelimon Bliss,11.69777,-59.681973
Ebenezer Black,-71.20729,-5.010855
Benjamin Lynch,-16.555742,-49.827915
B. Fisher,21.747244,6.389841
Anthony Simmons,21.711279,45.120956
J. S. Jones,54.44345,52.35548
A. Owen,64.31687,17.104431
R. D. Willis,-16.242489,-46.79822
James Wilson,-46.03942,62.170742
G. W. Darden,63.732094,-46.202682
Jacob,16.105516,82.63133
Wiley Gevens,68.90736,19.421083
Blain,3.2730532,-3.5521004
Ambrose Dunbar,-53.651638,-28.55592
P. Orca,24.72713,-92.584236
W. D. Donells,59.020893,51.575214
Daniel A. Oliver,-28.679094,-21.284086
J. H. Rapier,57.243694,-47.99651
W. Lewis,28.075361,-8.310157
Charles Sherman,-40.48385,-26.370516
James Sharp,-48.31225,-27.325941
William Steward,21.743969,45.734867
Aaron Johnson,-45.65088,66.41436
Hopkins,-15.550547,48.2871
J.J. Spilman,23.690994,8.14609
Morrell,-78.990135,-4.0321436
St. Lawrence,-8.516836,-4.3364663
R. Heathcock,5.627616,-60.109188
W. Hocking,10.910667,-60.520744
N. Y. Minutes,-47.896805,-0.5972018
G. Shreve,-1.8466147,11.821187
G. White,18.070177,-32.51641
A. Derrick,37.1218,-17.962006
Joseph C. Stevens,-71.36034,-4.771344
W. H. Mcalpine,56.715958,-40.89277
John Nelson Still,-21.275652,-2.3805091
Wm. Warren,-45.779438,-3.8599827
P.B. Eddy,-49.06355,65.37532
H. R. Roberts,84.966705,-5.736671
Magee,20.010242,-31.583849
R. B. Leech,11.269122,-58.12822
Samuel Streeter,-39.989273,-28.020025
Nathanael Greene,38.350018,-18.713577
John Dick,7.3751903,-39.147717
J. M. Oliver,-14.965919,76.027016
A. E. Dennison,5.608489,77.76577
H. L. Barnes,17.933777,-36.08149
William D. Mathews,9.774893,15.1357155
Bela C. Perry,-1.9858407,-6.83656
Thomas J. Goode,11.943567,-60.088833
Nimrod W. Jones,-3.4713078,-25.004057
J. W. Logan,18.120193,5.5486
J. A. Prime,18.110355,6.966609
Erie,-19.37872,-2.9549727
Menser,10.614096,16.09096
L.C. Beman,-18.206722,21.328909
T. J. Gibbon,48.382782,57.85593
Robert Boston,-20.24715,47.17027
Thomas Harris,-0.6685621,-64.79041
O. Fisher,27.448317,-4.730349
H. J. M'Donald,54.072937,57.928387
Gonzales,45.96978,58.198128
Closson,-37.921253,26.79134
U. B. Videl,-26.758858,-17.903355
Willian Johnson,20.22839,-37.13789
Sedgwick Wright,9.938506,-1.0900663
F. Douge,-18.271109,-3.5595696
H.O. Wagoner,20.047964,-32.123196
Joseph Louis,-50.211266,68.09614
George Davis,-48.75018,68.54733
William H. Harper,-3.9923584,77.20238
Phebe Hathaway,22.67816,25.854296
J. H. Johnson,1.0764501,-57.329323
W. T. Catto,-2.3817427,12.030952
W. H. Hanster,10.729867,-57.401142
John Springsteel,-21.58306,-3.592619
C. H. Barker,22.279858,-4.5540805
John Brock,22.296892,-4.715366
Wayne,18.002731,-15.261286
W. A. Pledger,63.639774,-36.915516
Carlyle,7.262653,-60.822933
Newby,18.732798,86.844925
Ephraim Lawson,27.16523,-4.9968834
J. J. Zuille,-41.588715,-28.111378
Nicholas Bogart,-38.068306,-26.436716
John Tribble,-29.615562,-21.982058
Wm. Begget,-24.926838,-17.024897
H. J. Young,9.430432,9.949724
Robert Penn,23.275364,43.79484
Salem,24.020052,45.455395
Charles Williamson,27.905285,-4.446759
Stephen W. Hill,26.28684,-4.42806
Cawthorn,18.607508,-5.2011485
N. Y,-5.9847393,-26.1012
Scroggins,69.74685,19.406961
Reading B. Johns,22.655767,44.536175
Wm. Smith,38.584137,-16.676624
John Cook,-49.254066,25.608335
John Springsteal,-46.79148,-29.373713
Richard Ware,80.78664,-3.340383
Moses B. Cass,23.628002,7.13474
W.W. Ruby,-45.59075,-72.139786
H. Powell,-5.8978853,-25.273926
Sidney Clark,5.133978,27.328773
H.C. Hayden,4.1121078,25.881924
A. D. Shad,-60.021557,27.716064
R. Cheney,41.764698,26.205631
Daniel Oliver,-42.559265,-26.899996
R. J. Cowes,-19.19588,18.558317
W. P. Newman,-39.609577,-66.0523
A. G. Hilliard,57.94262,47.26554
E. Wilkerson,15.674739,-30.76068
James Sharpe,-5.661875,-25.936804
Winstone Hawkins,68.63996,17.445545
Henry C. Huston,26.230564,-91.35522
James A. Jones,26.100994,-5.456863
R. D. Campbell,79.17551,-3.6024792
Danl,1.6659906,50.450512
George W. Saunders,1.7518947,45.80808
N. H. Turpin,22.978653,45.654575
Philip Livingston,17.872301,4.5142756
J. H. Barquet,18.995438,-32.28744
Montesquien,18.206003,6.6232295
Wilbur Fisk,10.252623,-2.1877825
Wm. L. Garrison,13.093365,-4.3657327
Newsom,18.539804,-36.02376
Robert Thomas,-1.800534,11.100511
S. Hunton,47.294476,3.8934033
T. Washington,-1.2576866,-71.704124
Cooper,-82.41302,-0.98321646
Nancy Prince,24.45557,-93.51405
Charles Seth,-49.096184,-3.1255908
James Reese,-18.38076,46.171104
Allen E. Graham,56.518627,-9.388014
Lewis Gaul,-0.51608574,-4.624559
Junior,9.772658,-1.6800706
W.C. Monroe,38.995514,-19.265846
Fisk,7.816671,-1.755101
R. R. Gurley,-57.46358,28.042286
Samuel Dickerson,38.153053,-19.560795
Vosburgh,11.312808,83.63202
Thomas Early,-19.312473,43.66287
Mary Springstead,20.913603,23.809486
C. Perry,26.265957,-4.435301
S. Myres,26.676517,-90.01398
G. Geger,25.628645,-89.06223
Jacob Sinclair,5.175348,80.459885
Dennis Carter,-6.7856903,78.92798
Wm. Rice,1.9441911,2.7347872
Henry Foster,-13.930258,25.653292
Richard Copeland,7.737878,-38.75857
Horatio Seymour,12.678631,-5.28013
William Wilson,-39.795166,-68.842964
Siggs,26.849014,-91.13199
Mccaleb,27.487581,-9.138833
Abner Crocker,-54.387817,29.450727
A.J. Hamilton,14.24443,-1.8357123
Shaw,81.74573,-4.7562733
J. J. Scott,-71.762085,-5.358669
Gidion Lewis,-47.263737,64.68302
W.W. Denike,-42.312355,-67.16335
Messrs. J. C. Morrel,1.2167711,1.2956218
J. D. Gilliard,-3.4027872,77.580505
James H. Fountain,-8.107491,-28.241816
A. Steward,-25.488205,-15.462508
W.D. Forten,2.6004615,48.76751
H. Hatton,5.202064,4.8004518
Ringgold,5.67623,5.2691083
Jesse Henderson,10.198263,15.394426
W. C. Marshall,5.342998,-3.1215723
Milton,15.482422,-30.405098
J. Mitchell,58.33307,-8.468458
J. Callihan,58.42753,-8.899219
J. R. Caswell,19.262129,-13.098497
Conover,-1.5972906,11.298126
William Smallwood,18.158682,-33.916443
R. Nelson,28.51396,-8.377498
A. Brown,95.02574,22.227055
M. Halowa,93.06076,20.834734
John H. Williams,7.7482014,-59.47056
Henry Beckett,-38.28556,29.461779
Henry Marrs,67.46843,16.61506
James D. Knight,-17.976755,48.17816
Wm. Nesbit,12.353849,-1.4584118
Lorenzo D. Blackson,12.861026,-3.0035806
Jos. C. Bustill,13.039483,-3.1191227
Wm. D. Forten,12.923548,-2.1654487
Samuel Hardenburg,-56.025326,26.456846
Robert D. Stewart,-2.3665602,11.29751
Briant,-26.381907,-0.71398014
Henry Davis,-16.587,22.986177
J. L. Johnson,57.776814,-8.593972
Blackmon Williamson,84.97915,-4.8692684
Basil Campbell,-14.108191,75.34647
A. G. Dennison,11.666672,81.28601
James H. Derrick,8.568995,2.717345
Stewart L. Woodford,13.00313,-4.546891
H.H. Molson,11.513669,-2.6295161
William Hodges,4.8473024,-2.7492661
Charles Shorts,-36.21335,29.094667
Anthony Schuyler,-47.550316,-28.313492
Wilkerson,18.688084,-32.24736
William L. Chaplin,21.787521,25.598486
Messrs. Topp,0.9571287,1.4724892
Thos Van Rensselaer,-43.905693,-0.71867025
Nelson H. Turpin,24.23991,45.005096
David Pickett,17.855812,-3.6502678
James Lott,9.516283,-57.682785
Wm. D. Mathews,10.418883,15.355014
William J. Harin,-6.4102154,78.79561
C. W. Campbell,19.409765,-37.077045
Wm. Massie,28.21858,-8.556271
Martindale,12.314353,-4.6763606
E. Vermont,5.8229394,-3.3125625
Robert M. Park,-15.114905,25.74063
Charles E. Seth,-22.942736,-2.6097782
R.H.J. Corman,21.204182,6.9055176
H. O. Remington,6.9327226,5.2993565
H.M. Turner,16.776348,-2.392692
W. H. Butler,18.641373,-38.028545
Wm. Thomson,-19.057955,45.942772
Lawrence Chaplin,12.80856,-5.906164
U. B. Vidal,1.9250314,0.7662659
Mcdonald,-5.351712,-4.2948556
Amos H. Johnson,23.791714,44.725014
W. S. Lankford,22.245945,1.0781199
W. H. Christopher,-13.56305,71.98947
W.,-6.4804134,-3.18076
Garmit,-6.776352,-29.14229
C. C. Richardson,16.09338,-33.114605
Charles Pain,-1.0926762,3.0355601
D. K. Mcdonough,10.2782955,-1.5017402
Samuel Watkins,9.86125,14.234128
Robert Vosburgh,8.225864,-3.0093384
William H. Coleman,18.621393,-5.0303226
Chesley Jones,10.16064,16.803476
Yolo Basil Campbell,-15.005797,73.95385
H.H. Garnett,22.775835,8.9129925
Joseph C. Hathaway,22.191685,25.09128
J. Merriwether,57.73291,-8.267473
B. White,13.001756,-2.7215734
Henry · H. Garnet,-25.202782,-18.18599
N. Y. Charles H. Langston,6.992574,-41.008816
Jane R,-2.6041489,78.3316
John J. Jackson,44.996605,3.4667978
E. Davis,-0.4019364,-62.14592
J. B. Delany,57.81821,-8.27393
J. M. Loguen,6.5885425,-3.0060217
John M. Sterling,7.103671,-38.9862
J. J. Clinton,18.294022,6.483177
A.W. Handy,23.4419,6.733569
John T. Halsey,9.513656,3.9331892
Henson,-0.6603946,-4.8072367
John Smith,39.52749,-19.438578
John R. Gove,19.519228,-14.782709
S. S. Steward,11.108492,-57.397617
C. E. Seth,-21.101618,-4.605453
J. R. Starkey,-15.278379,79.22399
George Buck,-48.587624,63.383244
D. Segrel,37.246906,3.2526329
J. Manly,57.98165,-9.222605
Willis Brown,56.22559,-9.533584
John Shelton,83.8513,-3.8304322
Lewis Conover,-1.3043739,11.576681
Wm. Woods,-48.933712,63.022877
Gilbert Reading,24.556572,46.35177
A.W. Wayman,13.601826,-3.2632024
J. Roxburg,-8.63281,-25.877012
J. A. Warren,58.15692,-8.776323
T. E. Grant,12.284503,-3.612865
Ulysses S. Grant,22.202951,-4.178491
Joel W. Lewis,5.9159184,3.683642
Nestor P. Freeman,6.524538,5.0960884
Jeremiah B. Sanderson,5.9008355,4.3518176
H.H. Francisco,22.044266,5.9604707
Gould,23.432402,45.40333
B. Steward,-46.41653,58.66762
D. Coburn,-48.784767,64.5771
Aaron Jennings,82.808525,-3.8082094
Edward Freeman,-24.549023,-3.1858492
James Underdue,18.408337,-0.97365284
G. H. Ruffin,20.065842,-4.440551
A. T. Jourdain,8.604188,4.740349
A. Bolin,4.730333,-3.406571
William F. Butler,8.866149,0.048021153
S. P. Dole,12.165809,-3.6333055
Andrew Johnson,22.78302,7.0776134
W.W. Matthews,9.45605,-2.2391565
Read,8.878434,4.7304626
H. M. Turner,12.795777,-5.362204
James Monroe,-22.590384,-1.7289451
C.S. Morton,-22.311617,-14.005866
W. Chandler,57.69942,-8.625157
Francis Clough,5.347126,4.8603377
Charles Clark,9.931596,13.689649
H. K. Thomas,12.331287,-3.8112876
Hunt,9.152784,-1.1635023
James L. Sherman,9.039053,3.0014498
Comrade Myers,23.881844,8.027231
N. Gibbs,4.0488257,-4.384113
W.J. Alston,24.561638,6.7453465
Bouck,10.55674,-2.0505953
Theodore Sedgwick Wright,-24.694344,-16.900461
Wesley Berry,8.10829,1.4501166
S.,8.908326,-2.5623655
Robert Lee,8.30321,4.00927
W. G. Robinson,21.920721,0.8363977
E. E. Outland,22.382858,1.1128497
H. J. Brown,12.84449,-5.3380084
J. N. Stills,-21.078686,-4.9341288
Moses Broyals,22.311537,1.1078682
James Fairman,7.5800476,-2.9727266
Lewie Morn,18.072191,4.8404593
